24.8295342798, -47.7117673759, 41.7739116947
24.8501044987, -47.8495211002, 41.5059987136
24.9063483228, -48.0952710387, 40.9537297040
24.9342412587, -48.5753719904, 40.1869444244
24.9536200216, -48.9249368879, 39.3395715078
24.7528797753, -49.3771724436, 38.5808995968
24.5563792332, -49.8744302278, 37.8445969675
24.3131834898, -50.2013383762, 37.0298389671
23.8337904840, -50.6398679940, 36.3573843943
23.0349835552, -51.0890420872, 36.1707087980
22.3557907347, -51.5532228265, 35.8033851665
21.5585833191, -51.8993180447, 35.4878018909
20.9677944790, -52.2449612586, 34.9032664723
20.1985027507, -52.6426583426, 34.4767764142
19.9908160066, -52.7751046640, 33.5583283615
19.4774087076, -52.9001182120, 32.7921546249
19.4977416145, -52.9032555248, 31.8593364179
19.6321571690, -52.8809140246, 30.9882172651
20.0291028617, -52.7211090310, 30.1707590684
20.3223962353, -52.5582485149, 29.3296315544
20.7428524191, -52.3827417636, 28.5455320540
21.1526040779, -52.2010277013, 27.7553051821
21.6490203280, -52.0561291915, 27.0141345346
22.1952026349, -51.8807491108, 26.2972999128
22.5968232458, -51.7754028370, 25.5252980559
22.4237867961, -51.5860661793, 24.6027024834
22.4141668961, -51.5123861800, 23.7142643726
21.8341615223, -51.5078382543, 22.9545750368
21.2355706216, -51.4051429150, 22.3042184142
20.5849801042, -51.2730332220, 21.6824930465
19.9180857453, -51.1442675747, 21.0702247880
20.0102898788, -50.9358313907, 20.1142103636
19.7925357091, -50.6195133329, 19.2880209305
19.9978048974, -50.3466355848, 18.4284038579
20.0692815585, -50.0559651622, 17.5692550251
20.8335025423, -49.8986069840, 16.9894825113
21.3911887277, -49.7218294220, 16.3196852539
21.8299838402, -49.4323843302, 15.5336702565
22.4467717152, -49.3727392571, 15.3403059488
22.6903140927, -49.3162530563, 15.1774946568
