22.2284283898, -35.6281357293, 62.5353811596
22.4601621439, -35.5984675470, 62.2798846436
22.9393685649, -35.5638712270, 61.7795309765
23.6429968415, -35.4681968411, 61.0252910384
24.3549182216, -35.4685185578, 60.2496216777
25.2226564732, -35.0299375866, 59.8073507377
26.0775411414, -34.7422850109, 59.3021255613
26.9404857080, -34.4187701645, 58.8206543173
27.7840442642, -34.0877760055, 58.3071215802
28.7278004892, -33.8595503423, 57.9296014562
29.6493073176, -33.5904042753, 57.5324764972
30.5665479028, -33.3302419267, 57.1246222985
31.5109358252, -33.0580702544, 56.7621632541
32.2523009199, -33.2461204209, 56.0041518719
33.1032939688, -33.3249978106, 55.4141663710
33.8378463789, -33.5683637257, 54.7285329919
34.4544913912, -33.8561828698, 53.9379692914
35.0648235329, -34.1066723372, 53.1394824054
35.7370348922, -34.3143726653, 52.3598116849
36.1680422516, -34.7305592271, 51.5127994883
36.5900630414, -35.1532413210, 50.6624738112
37.0172879150, -35.5802805783, 49.8167866718
37.4608822339, -35.9626313671, 48.9617254799
37.8598006725, -36.4093900859, 48.0999470589
38.4435099661, -36.6814143081, 47.3020205727
39.1564218800, -36.8797163751, 46.5614487677
39.8088442131, -37.0126841958, 45.7724216385
40.3275911281, -37.1173265701, 44.8486896536
41.1075195901, -36.7943979383, 44.2005194626
41.8247619708, -36.6045729304, 43.4759238189
42.4844851479, -36.2597855547, 42.7502749145
43.1110433455, -35.8718765515, 42.0192335470
43.7810773403, -35.4537095914, 41.3352912467
44.3263676405, -35.2118420574, 40.4760156861
44.8703903407, -34.9306885307, 39.6470179250
45.3655067121, -34.7792623440, 38.7226822403
45.7647702630, -34.8402602939, 37.8063217456
45.8931954077, -35.2101689773, 36.8138640347
46.0038778389, -35.4027519960, 35.8051635331
46.1017891684, -35.6434642388, 34.7933491876
46.2225784514, -35.8183135079, 33.7915661727
46.2646270221, -36.2084854478, 32.7527716794
46.6349497058, -35.7794727805, 31.8509525552
46.9692661117, -35.4388796010, 30.9350578301
47.3053722226, -35.0718713217, 30.0215472416
47.6403741305, -34.7090828739, 29.1066009155
47.9400777208, -34.4098474381, 28.1617381541
48.2730211900, -34.0115326927, 27.2404952274
48.5083034613, -33.9459821736, 26.2546893969
48.6276228275, -33.8620028905, 25.1841537563
48.6384604956, -34.1435025443, 24.2666969012
48.4777752745, -34.9275251666, 23.5288866262
48.1687430218, -35.5585937142, 22.7623702846
47.9637205542, -36.0691807242, 21.9096433692
47.8909033149, -36.2908596941, 20.8725597345
47.8070465398, -36.5345293703, 19.8882402521
47.6190129012, -36.9710390027, 18.8766633939
47.9925495521, -36.4253983340, 17.9365194883
47.9827378575, -36.1995135811, 17.2975577313
48.0292237863, -36.0588194114, 16.9805237844
