25.4770146241, -4.3099129589, 72.0510785316
25.8641392981, -4.38556568392, 71.8847462805
26.6379676292, -4.52286188493, 71.5374598309
27.7941632012, -4.79048398153, 71.0613651060
29.0164777145, -4.86111459590, 70.5639403998
30.1048298369, -5.64053013441, 70.5488979077
31.1722908196, -6.27900447754, 70.3110622550
32.0838833948, -7.05527026050, 69.7477640686
32.4448798226, -8.36626438718, 69.9263710866
32.8897248379, -9.51436125910, 69.5054249029
33.6877945998, -10.3832757357, 69.0001096949
34.3230860227, -11.4925888180, 68.5575407486
35.4320366240, -11.3083186738, 67.6686047397
36.3058056001, -11.5563884421, 66.8085184518
37.3243213398, -11.2074453056, 65.8956597486
38.0306466499, -12.0265695726, 65.1885448490
38.6434873342, -12.9074586018, 64.4899870553
39.2509300746, -13.7335600427, 63.6844912523
39.3592119504, -15.0159008163, 63.2154105593
40.0324318571, -15.6849364080, 62.3711692975
40.6421179316, -16.4537829748, 61.4517272547
41.5212985589, -16.5420044970, 60.6024610789
42.4992888418, -15.8155680750, 59.9590815470
43.4771050448, -15.9492227637, 59.1181058081
44.3436131522, -15.9285764292, 58.0092515945
44.0656056839, -17.3009668555, 57.4288691269
44.0525911645, -18.3283282536, 56.7434851209
44.1532401035, -19.3780802057, 55.9745574667
44.4310397803, -19.8129150799, 55.2652320320
44.4676904974, -20.0567682216, 54.9146945127
