50.8461100165, -14.5931713976, 37.6778978227
50.8206790879, -14.8799013524, 37.5129495841
50.7559813615, -15.4048566977, 37.0153833613
50.6703140890, -16.3703357646, 36.8909039175
50.5834882842, -17.3960888082, 36.9314888592
50.5027628224, -18.3899450758, 37.0159273979
50.3922437715, -19.3078728507, 37.4857186500
50.2968156369, -20.2894794751, 37.7034256452
50.3013109294, -21.2766168367, 37.8460744418
50.0182241339, -22.3289163349, 37.8039319162
50.1030242130, -23.0747292891, 37.0526587466
49.9851594583, -23.8546337336, 36.4323840942
49.8364656998, -24.6268885586, 35.7823547388
49.7049992171, -25.4680215393, 35.2464786209
49.6692554846, -26.1191252049, 34.3528923553
49.4289249215, -27.0500229770, 34.2663727525
49.1540805148, -28.0601050903, 34.2662721530
48.8643045580, -28.9498613465, 34.5099220280
48.7187165400, -29.4611445572, 34.9895376778
48.5696186655, -29.7112351459, 35.1521051183
