-25.1524327633, -24.3509431325, 41.0153362729
-25.1868955785, -24.5119225574, 40.9333254954
-25.2558212087, -24.8338814073, 40.7693039403
-24.7136792742, -25.5252787256, 39.9596170359
-24.2339240574, -26.4580616909, 38.6748894368
-23.5552062942, -27.3481612293, 37.4230235198
-23.0907889612, -28.3343148469, 36.1534312898
-22.4151706723, -29.2348157483, 34.9055311102
-21.8512183293, -29.9094693345, 33.4776506709
-21.0961456908, -30.7233849188, 32.2165298989
-20.1569120221, -31.5243836133, 31.0876360741
-19.3706092974, -32.4537933511, 29.9288838483
-18.3093023801, -33.3697054521, 29.0040893679
-17.2421705130, -34.2019880570, 28.0602193092
-16.3067273818, -34.8774998682, 26.8390120110
-15.2517602886, -35.6790406211, 25.8027544932
-14.0090867185, -36.4900534816, 25.0217720326
-12.8490441657, -37.5082998761, 24.3688806740
-11.5917154955, -38.4079323832, 23.7198297184
-10.2420816092, -39.3052009292, 23.2925638141
-8.86095068092, -40.1815408463, 22.9942247913
-7.56295914589, -41.2662208519, 22.6422988126
-6.34261464736, -41.6680064662, 21.5213495155
-5.03055656362, -41.7294526270, 20.4756260941
-3.75077733621, -42.3528791639, 19.5790572464
-2.61278089873, -42.9560202463, 18.4277498861
-1.25107159565, -44.0350086984, 18.3847175035
-0.0645970013185, -45.1632036885, 18.0477472567
1.13693767668, -46.3355302260, 18.1915230115
2.72979742955, -46.9743168578, 18.2608910427
4.40154149865, -47.1297083298, 18.2946547099
5.95769482322, -47.7445435219, 17.8738992453
7.50900434855, -47.3883314882, 17.2140247729
8.84359911717, -47.3273634775, 16.2066432033
10.1204278713, -46.9644477563, 15.1802613989
11.4345484920, -46.6469322815, 14.1891831340
12.7363827596, -46.4970581584, 13.1617104389
14.0055408244, -45.9641698052, 12.6040941775
14.0557373052, -46.1469957340, 12.3857942504
14.0808355456, -46.2384086984, 12.2766442869
