-9.90886480448, -13.2302733199, 81.6731527026
-10.0364116830, -13.1143473460, 81.7114838524
-10.2915054399, -12.8824953984, 81.7881461519
-11.3737170580, -12.3780356424, 82.0418721289
-12.1734803589, -10.8232546835, 82.2254681057
-13.3653210431, -9.71704103693, 82.7748532304
-14.5271714823, -8.83482288626, 83.6645686540
-15.4453690291, -8.08420792938, 84.8893130736
-16.4439249205, -7.47143421528, 86.1248431767
-17.2593147774, -6.67543321488, 87.3639786349
-18.1369748538, -6.21119630521, 88.8293289535
-19.4716507515, -6.75897570224, 89.8177606455
-20.6047786967, -7.25480531799, 90.9915098033
-22.0983987115, -7.40691316519, 91.8060862124
-23.4635924183, -7.38154641577, 92.8206641558
-24.6046333483, -7.04946965529, 94.0581103377
-25.8786084143, -6.52589213527, 95.0291035559
-26.7595906423, -5.97463506278, 95.6169380727
-27.0979783206, -5.84285668255, 95.6061202364
-27.2671721597, -5.77696749244, 95.6007113182
