10.7537910982, 18.0659013835, 28.9674900531
11.3781323300, 18.2073859899, 28.9049357868
12.5924913941, 18.5719687124, 28.9456011659
14.4935045749, 19.0251504328, 28.6969455239
16.1207079148, 19.8705880405, 29.7592430868
16.3058346804, 20.8713542015, 31.4506764006
17.0094716663, 21.6780990423, 33.0909090177
18.0268751726, 22.2886332730, 34.4482027955
19.6419313915, 22.8265398805, 35.6564422260
21.4601161215, 22.8238119423, 35.6737972680
23.3752264147, 22.3829088319, 35.6736572818
25.2195076144, 22.0866680154, 35.2851486524
26.9776549178, 21.3854040434, 34.7211911660
28.7400842757, 20.8124209444, 35.3324255132
30.6941181920, 20.1828515437, 35.2835168822
31.9252204035, 19.7734928396, 36.6946345984
33.0819116015, 19.2609749475, 38.1431948830
34.2741459127, 18.8821960476, 39.5860089375
35.0119204916, 18.5779611734, 40.6087101212
35.2686436053, 18.3129155440, 41.1186560340
